,code,caption,description,additionalInfo,tags,workspaceCode,dataType,index,operation,hidden,links
136,L3_BUS_I_A,"Interception (Busia, Kenya - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Busia, Kenya', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 101, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 73, 'context': 'CATEGORIES_LIST'}, {'name': 'BUS', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30101,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_BUS_I_A'}]"
137,L3_GEZ_I_A,"Interception (Gezira, Sudan - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Gezira, Sudan', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 102, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 74, 'context': 'CATEGORIES_LIST'}, {'name': 'GEZ', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30102,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_GEZ_I_A'}]"
138,L3_KOG_I_A,"Interception (Koga, Ethiopia - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Koga, Ethiopia', 'spatialReferenceSystem': 'EPSG:32637 - WGS 84 / UTM zone 37N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 103, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 75, 'context': 'CATEGORIES_LIST'}, {'name': 'KOG', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30103,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_KOG_I_A'}]"
139,L3_LAK_I_A,"Interception (Lower Akagera, Rwanda - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Lower Akagera, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 104, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 76, 'context': 'CATEGORIES_LIST'}, {'name': 'LAK', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30104,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_LAK_I_A'}]"
140,L3_LAM_I_A,"Interception (Lamego, Mozambique - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Lamego, Mozambique', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 105, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 77, 'context': 'CATEGORIES_LIST'}, {'name': 'LAM', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30105,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_LAM_I_A'}]"
141,L3_MAL_I_A,"Interception (Malwathu Oya West Sub Catchment, Sri Lanka - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Malwathu Oya West Sub Catchment, Sri Lanka', 'spatialReferenceSystem': 'EPSG:32644 - WGS 84 / UTM zone 44N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 106, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 78, 'context': 'CATEGORIES_LIST'}, {'name': 'MAL', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30106,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MAL_I_A'}]"
142,L3_MUV_I_A,"Interception (Muvumba catchment, Rwanda - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Muvumba catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 107, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 79, 'context': 'CATEGORIES_LIST'}, {'name': 'MUV', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30107,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_MUV_I_A'}]"
143,L3_ODN_I_A,"Interception (Office du Niger, Mali - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Office du Niger, Mali', 'spatialReferenceSystem': 'EPSG:32630 - WGS 84 / UTM zone 30N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 108, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 80, 'context': 'CATEGORIES_LIST'}, {'name': 'ODN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30108,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ODN_I_A'}]"
144,L3_SED_I_A,"Interception (Senegal Delta, Senegal - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Senegal Delta, Senegal', 'spatialReferenceSystem': 'EPSG:32628 - WGS 84 / UTM zone 28N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 110, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 82, 'context': 'CATEGORIES_LIST'}, {'name': 'SED', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30110,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_SED_I_A'}]"
145,L3_YAN_I_A,"Interception (Yanze catchment, Rwanda - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Yanze catchment, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 111, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 83, 'context': 'CATEGORIES_LIST'}, {'name': 'YAN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30111,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_YAN_I_A'}]"
146,L3_ZAN_I_A,"Interception (Zankalon, Egypt - Annual)",Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The Interception (I) data component represents the evaporation of intercepted rainfall from the vegetation canopy. The value of each pixel represents the total annual interception for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': '30m', 'spatialExtent': 'Zankalon, Egypt', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'See interception (I) by dekad for further information. The annual total is obtained by taking the I in mm/day, multiplying by the number of days in a dekad, and summing the dekads of each year.'}","[{'name': 'L3', 'index': 112, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 84, 'context': 'CATEGORIES_LIST'}, {'name': 'ZAN', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30112,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_ZAN_I_A'}]"
147,L3_AWA_T_D,"Transpiration (Awash, Ethiopia - Dekadal)","The transpiration (T) data component (dekadal, in mm/day) is the actual transpiration of the vegetation canopy. The value of each pixel represents the average daily actual transpiration for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Byte (8bit Unsigned Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Awash, Ethiopia', 'spatialReferenceSystem': 'EPSG:32637 - WGS 84 / UTM zone 37N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations.', 'methodology': 'The calculation of the transpiration is based on the ETLook model described in Bastiaanssen et al. (2012). It uses the Penman-Monteith equation, adapted to remote sensing input data. The Penman-Monteith equation predicts the rate of total evaporation and transpiration using commonly measured meteorological data (solar radiation, air temperature, vapour content and wind speed). It has become the FAO standard for calculating the actual and reference evapotranspiration (see FAO Irrigation and Drainage paper 56, Allen et al. 1998).\n\nThe following data is used for calculating transpiration:\n\n- Daily: incoming solar radiation and weather data (temperature, humidity, wind speed and precipitation);\n\n- Dekadal: NDVI, surface albedo and soil moisture stress;\n\n- Seasonal: Land Cover;\n\n- Static: Digital Elevation Model.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 113, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 85, 'context': 'CATEGORIES_LIST'}, {'name': 'AWA', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30113,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_AWA_T_D'}]"
148,L3_BKA_T_D,"Transpiration (Bekaa, Lebanon - Dekadal)","The transpiration (T) data component (dekadal, in mm/day) is the actual transpiration of the vegetation canopy. The value of each pixel represents the average daily actual transpiration for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Byte (8bit Unsigned Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Bekaa, Lebanon', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations.', 'methodology': 'The calculation of the transpiration is based on the ETLook model described in Bastiaanssen et al. (2012). It uses the Penman-Monteith equation, adapted to remote sensing input data. The Penman-Monteith equation predicts the rate of total evaporation and transpiration using commonly measured meteorological data (solar radiation, air temperature, vapour content and wind speed). It has become the FAO standard for calculating the actual and reference evapotranspiration (see FAO Irrigation and Drainage paper 56, Allen et al. 1998).\n\nThe following data is used for calculating transpiration:\n\n- Daily: incoming solar radiation and weather data (temperature, humidity, wind speed and precipitation);\n\n- Dekadal: NDVI, surface albedo and soil moisture stress;\n\n- Seasonal: Land Cover;\n\n- Static: Digital Elevation Model.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 114, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 86, 'context': 'CATEGORIES_LIST'}, {'name': 'BKA', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30114,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_BKA_T_D'}]"
149,L3_BUS_T_D,"Transpiration (Busia, Kenya - Dekadal)","The transpiration (T) data component (dekadal, in mm/day) is the actual transpiration of the vegetation canopy. The value of each pixel represents the average daily actual transpiration for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Byte (8bit Unsigned Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Busia, Kenya', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'The calculation of the transpiration is based on the ETLook model described in Bastiaanssen et al. (2012). It uses the Penman-Monteith equation, adapted to remote sensing input data. The Penman-Monteith equation predicts the rate of total evaporation and transpiration using commonly measured meteorological data (solar radiation, air temperature, vapour content and wind speed). It has become the FAO standard for calculating the actual and reference evapotranspiration (see FAO Irrigation and Drainage paper 56, Allen et al. 1998).\n\nThe following data is used for calculating transpiration:\n\n- Daily: incoming solar radiation and weather data (temperature, humidity, wind speed and precipitation);\n\n- Dekadal: NDVI, surface albedo and soil moisture stress;\n\n- Seasonal: Land Cover;\n\n- Static: Digital Elevation Model.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 115, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 87, 'context': 'CATEGORIES_LIST'}, {'name': 'BUS', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30115,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_BUS_T_D'}]"
150,L3_GEZ_T_D,"Transpiration (Gezira, Sudan - Dekadal)","The transpiration (T) data component (dekadal, in mm/day) is the actual transpiration of the vegetation canopy. The value of each pixel represents the average daily actual transpiration for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Byte (8bit Unsigned Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Gezira, Sudan', 'spatialReferenceSystem': 'EPSG:32636 - WGS 84 / UTM zone 36N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'The calculation of the transpiration is based on the ETLook model described in Bastiaanssen et al. (2012). It uses the Penman-Monteith equation, adapted to remote sensing input data. The Penman-Monteith equation predicts the rate of total evaporation and transpiration using commonly measured meteorological data (solar radiation, air temperature, vapour content and wind speed). It has become the FAO standard for calculating the actual and reference evapotranspiration (see FAO Irrigation and Drainage paper 56, Allen et al. 1998).\n\nThe following data is used for calculating transpiration:\n\n- Daily: incoming solar radiation and weather data (temperature, humidity, wind speed and precipitation);\n\n- Dekadal: NDVI, surface albedo and soil moisture stress;\n\n- Seasonal: Land Cover;\n\n- Static: Digital Elevation Model.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 116, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 88, 'context': 'CATEGORIES_LIST'}, {'name': 'GEZ', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30116,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_GEZ_T_D'}]"
151,L3_KOG_T_D,"Transpiration (Koga, Ethiopia - Dekadal)","The transpiration (T) data component (dekadal, in mm/day) is the actual transpiration of the vegetation canopy. The value of each pixel represents the average daily actual transpiration for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Byte (8bit Unsigned Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Koga, Ethiopia', 'spatialReferenceSystem': 'EPSG:32637 - WGS 84 / UTM zone 37N', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations.', 'methodology': 'The calculation of the transpiration is based on the ETLook model described in Bastiaanssen et al. (2012). It uses the Penman-Monteith equation, adapted to remote sensing input data. The Penman-Monteith equation predicts the rate of total evaporation and transpiration using commonly measured meteorological data (solar radiation, air temperature, vapour content and wind speed). It has become the FAO standard for calculating the actual and reference evapotranspiration (see FAO Irrigation and Drainage paper 56, Allen et al. 1998).\n\nThe following data is used for calculating transpiration:\n\n- Daily: incoming solar radiation and weather data (temperature, humidity, wind speed and precipitation);\n\n- Dekadal: NDVI, surface albedo and soil moisture stress;\n\n- Seasonal: Land Cover;\n\n- Static: Digital Elevation Model.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 117, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 89, 'context': 'CATEGORIES_LIST'}, {'name': 'KOG', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30117,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_KOG_T_D'}]"
152,L3_LAK_T_D,"Transpiration (Lower Akagera, Rwanda - Dekadal)","The transpiration (T) data component (dekadal, in mm/day) is the actual transpiration of the vegetation canopy. The value of each pixel represents the average daily actual transpiration for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Byte (8bit Unsigned Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': '30m', 'spatialExtent': 'Lower Akagera, Rwanda', 'spatialReferenceSystem': 'EPSG:32736 - WGS 84 / UTM zone 36S', 'temporalResolution': 'from January 2015 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'methodology': 'The calculation of the transpiration is based on the ETLook model described in Bastiaanssen et al. (2012). It uses the Penman-Monteith equation, adapted to remote sensing input data. The Penman-Monteith equation predicts the rate of total evaporation and transpiration using commonly measured meteorological data (solar radiation, air temperature, vapour content and wind speed). It has become the FAO standard for calculating the actual and reference evapotranspiration (see FAO Irrigation and Drainage paper 56, Allen et al. 1998).\n\nThe following data is used for calculating transpiration:\n\n- Daily: incoming solar radiation and weather data (temperature, humidity, wind speed and precipitation);\n\n- Dekadal: NDVI, surface albedo and soil moisture stress;\n\n- Seasonal: Land Cover;\n\n- Static: Digital Elevation Model.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L3', 'index': 118, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 90, 'context': 'CATEGORIES_LIST'}, {'name': 'LAK', 'context': 'L3_AREA'}]",WAPOR_2,RASTER,30118,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L3_LAK_T_D'}]"
